outbreakId,reportId,diseaseName,diseaseType,startDate,endDate,status,totalOutbreaks,totalCases,locationName,species,animalCategoryLabel,isClusterLabel,latitude,longitude,animalCategory,isCluster,geometry,date
108628,4247,H5N1 (HPAI non. Plt),,31/10/2022,5/04/2023,Resolved,1,,Waukesha County,Birds,Domestic,No,43.012,-88.228,domestic,FALSE,POINT (-88.231201171875 43.012680886420355),2022-10-31
99304,4247,empty strain - H5N1 (HPAI non. Plt),,13/03/2022,16/08/2022,Resolved,1,,Rockingham County,Birds,Domestic,No,43.017,-71.05,domestic,FALSE,POINT (-71.048583984375 43.02071359427862),2022-03-13
132626,4247,H5N1 (HPAI non. Plt),,16/02/2024,5/07/2024,Resolved,1,,Onondaga County,Birds,Domestic,No,43.047,-76.148,domestic,FALSE,POINT (-76.146240234375 43.04480541304369),2024-02-16
108437,4247,H5N1 (HPAI non. Plt),,23/10/2022,16/03/2023,Resolved,1,,Wayne County,Birds,Domestic,No,43.06,-76.992,domestic,FALSE,POINT (-76.9921875 43.060861371343265),2022-10-23
101567,4247,empty strain - H5N1 (HPAI non. Plt),,21/03/2022,30/06/2022,Resolved,1,,Onondaga County,Anatidae (incognita),Wild,No,43.066,-76.184,wild,FALSE,POINT (-76.17919921875 43.06888777416961),2022-03-21
151604,4247,H5N1 (HPAI non. Plt),,6/02/2025,,Continuing,1,,Madison County,Birds,Domestic,No,43.08,-75.705,domestic,FALSE,POINT (-75.706787109375 43.076913126087106),2025-02-06
132699,4247,H5N1 (HPAI non. Plt),,19/02/2024,29/06/2024,Resolved,1,,Monroe County,Birds,Domestic,No,43.154,-77.612,domestic,FALSE,POINT (-77.607421875 43.1571088409533),2024-02-19
116480,4247,H5N1 (HPAI non. Plt),,13/03/2023,24/07/2023,Resolved,1,,Washington County,Birds,Domestic,No,43.287,-73.588,domestic,FALSE,POINT (-73.58642578125 43.28520334369384),2023-03-13
111445,4247,H5N1 (HPAI non. Plt),,5/12/2022,2/05/2023,Resolved,1,,Sanilac County,Birds,Domestic,No,43.421,-82.831,domestic,FALSE,POINT (-82.825927734375 43.421008829947255),2022-12-05
102676,4247,empty strain - H5N1 (HPAI non. Plt),,22/04/2022,27/09/2022,Resolved,1,,Saginaw County,Birds,Domestic,No,43.434,-83.913,domestic,FALSE,POINT (-83.91357421875 43.436965965218235),2022-04-22
102698,4247,empty strain - H5N1 (HPAI non. Plt),,28/04/2022,3/10/2022,Resolved,1,,Sauk County,Birds,Domestic,No,43.464,-89.712,domestic,FALSE,POINT (-89.71435546875 43.460893780082586),2022-04-28
99309,4247,empty strain - H5N1 (HPAI non. Plt),,16/03/2022,17/08/2022,Resolved,1,,York County,Birds,Domestic,No,43.465,-70.754,domestic,FALSE,POINT (-70.751953125 43.468867614829264),2022-03-16
130282,4247,H5N1 (HPAI non. Plt),,4/01/2024,10/05/2024,Resolved,1,,York County,Birds,Domestic,No,43.474,-70.715,domestic,FALSE,POINT (-70.718994140625 43.47684039777894),2024-01-04
99302,4247,empty strain - H5N1 (HPAI non. Plt),,7/03/2022,14/08/2022,Resolved,1,,York County,Birds,Domestic,No,43.489,-70.712,domestic,FALSE,POINT (-70.7080078125 43.492782808225),2022-03-07
112760,4247,H5N1 (HPAI non. Plt),,18/01/2023,29/08/2023,Resolved,1,,Belknap County,Birds,Domestic,No,43.542,-71.485,domestic,FALSE,POINT (-71.488037109375 43.54058479482876),2023-01-18
101858,4247,empty strain - H5N1 (HPAI non. Plt),,10/04/2022,21/09/2022,Resolved,1,42,Columbia County,Birds,Domestic,No,43.555,-89.469,domestic,FALSE,POINT (-89.47265625 43.556510375047566),2022-04-10
102121,4247,empty strain - H5N1 (HPAI non. Plt),,15/04/2022,30/06/2022,Resolved,1,,Columbia County,Cygnus buccinator,Wild,No,43.556,-89.47,wild,FALSE,POINT (-89.47265625 43.556510375047566),2022-04-15
128520,4247,H5N1 (HPAI non. Plt),,15/11/2023,1/04/2024,Resolved,1,,Bay County,Birds,Domestic,No,43.603,-83.886,domestic,FALSE,POINT (-83.880615234375 43.60426186809619),2023-11-15
149524,4247,H5N1 (HPAI non. Plt),,15/01/2025,,Continuing,1,,Windosr County,Birds,Domestic,No,43.649,-72.318,domestic,FALSE,POINT (-72.322998046875 43.65197548731186),2025-01-15
104774,4247,H5N1 (HPAI non. Plt),,22/06/2022,26/11/2022,Resolved,1,,Cumberland County,Birds,Domestic,No,43.656,-70.285,domestic,FALSE,POINT (-70.279541015625 43.6599240747891),2022-06-22
152602,4247,H5N1 (HPAI non. Plt),,11/02/2025,,Continuing,1,,Cumberland County,Birds,Domestic,No,43.659,-70.254,domestic,FALSE,POINT (-70.257568359375 43.6599240747891),2025-02-11
101860,4247,empty strain - H5N1 (HPAI non. Plt),,1/04/2022,22/09/2022,Resolved,1,,Sheboygan County,Birds,Domestic,No,43.719,-87.708,domestic,FALSE,POINT (-87.703857421875 43.71553472620511),2022-04-01
102695,4247,empty strain - H5N1 (HPAI non. Plt),,20/04/2022,6/10/2022,Resolved,1,,Fond du Lac County,Birds,Domestic,No,43.737,-88.444,domestic,FALSE,POINT (-88.43994140625 43.73935207915471),2022-04-20
109468,4247,H5N1 (HPAI non. Plt),,27/10/2022,31/12/2022,Resolved,1,,Jefferson County,Bonasa umbellus,Wild,No,43.975,-75.911,wild,FALSE,POINT (-75.91552734375 43.97700467496409),2022-10-27
101099,4247,empty strain - H5N1 (HPAI non. Plt),,27/03/2022,28/08/2022,Resolved,1,,Lincoln County,Birds,Domestic,No,44.012,-69.696,domestic,FALSE,POINT (-69.697265625 44.00862011541537),2022-03-27
98951,4247,empty strain - H5N1 (HPAI non. Plt),,7/03/2022,11/08/2022,Resolved,1,,Lincoln County,Birds,Domestic,No,44.063,-69.49,domestic,FALSE,POINT (-69.488525390625 44.06390660801779),2022-03-07
99306,4247,empty strain - H5N1 (HPAI non. Plt),,14/03/2022,16/08/2022,Resolved,1,,Lincoln County,Birds,Domestic,No,44.065,-69.701,domestic,FALSE,POINT (-69.697265625 44.06390660801779),2022-03-14
98118,4247,empty strain - H5N1 (HPAI non. Plt),,19/02/2022,26/07/2022,Resolved,1,,Knox County,Birds,Domestic,No,44.097,-69.131,domestic,FALSE,POINT (-69.1259765625 44.095475729466386),2022-02-19
107345,4247,H5N1 (HPAI non. Plt),,6/09/2022,31/12/2022,Resolved,1,,Manitowoc County,Ardea alba,Wild,No,44.104,-87.689,wild,FALSE,POINT (-87.69287109375 44.10336537791153),2022-09-06
133389,4247,H5N1 (HPAI non. Plt),,8/03/2024,16/07/2024,Resolved,1,,Knox County,Birds,Domestic,No,44.103,-69.111,domestic,FALSE,POINT (-69.114990234375 44.10336537791153),2024-03-08
101098,4247,empty strain - H5N1 (HPAI non. Plt),,21/03/2022,27/08/2022,Resolved,1,,Knox County,Birds,Domestic,No,44.111,-69.135,domestic,FALSE,POINT (-69.136962890625 44.111253973571564),2022-03-21
97910,4247,empty strain - H5N1 (HPAI non. Plt),,14/02/2022,21/07/2022,Resolved,1,,Knox County,Birds,Domestic,No,44.129,-69.151,domestic,FALSE,POINT (-69.14794921875 44.12702800650004),2022-02-14
103499,4247,empty strain - H5N1 (HPAI non. Plt),,12/05/2022,30/06/2022,Resolved,1,,Manitowoc County,Oxyura jamaicensis,Wild,No,44.129,-87.693,wild,FALSE,POINT (-87.69287109375 44.12702800650004),2022-05-12
99308,4247,empty strain - H5N1 (HPAI non. Plt),,15/03/2022,19/08/2022,Resolved,1,,Knox County,Birds,Domestic,No,44.15,-69.17,domestic,FALSE,POINT (-69.169921875 44.15068115978093),2022-03-15
102118,4247,empty strain - H5N1 (HPAI non. Plt),,19/04/2022,30/06/2022,Resolved,1,,Washington County,Cathartes aura,Wild,No,44.247,-72.533,wild,FALSE,POINT (-72.53173828125 44.24519901522129),2022-04-19
113580,4247,H5N1 (HPAI non. Plt),,27/01/2023,4/06/2023,Resolved,1,,Kennebec County,Birds,Domestic,No,44.313,-69.778,domestic,FALSE,POINT (-69.774169921875 44.31598790519692),2023-01-27
131134,4247,H5N1 (HPAI non. Plt),,19/01/2024,25/05/2024,Resolved,1,,Kennebec County,Birds,Domestic,No,44.315,-69.777,domestic,FALSE,POINT (-69.774169921875 44.31598790519692),2024-01-19
101549,4247,empty strain - H5N1 (HPAI non. Plt),,30/03/2022,4/09/2022,Resolved,1,,Waldo County,Birds,Domestic,No,44.444,-69.066,domestic,FALSE,POINT (-69.071044921875 44.44162421758804),2022-03-30
102683,4247,empty strain - H5N1 (HPAI non. Plt),,18/04/2022,25/09/2022,Resolved,1,,Caledonia County,Birds,Domestic,No,44.447,-71.944,domestic,FALSE,POINT (-71.949462890625 44.44946753600692),2022-04-18
101869,4247,empty strain - H5N1 (HPAI non. Plt),,14/04/2022,30/06/2022,Resolved,1,,Brown County,Cygnus olor,Wild,No,44.5,-88.023,wild,FALSE,POINT (-88.0224609375 44.49650533109349),2022-04-14
113103,4247,H5N1 (HPAI non. Plt),,19/01/2023,28/05/2023,Resolved,1,,Hancock County,Birds,Domestic,No,44.543,-68.427,domestic,FALSE,POINT (-68.4228515625 44.54350521320819),2023-01-19
113581,4247,H5N1 (HPAI non. Plt),,11/01/2023,7/06/2023,Resolved,1,,Hancock County,Birds,Domestic,No,44.543,-68.425,domestic,FALSE,POINT (-68.4228515625 44.54350521320819),2023-01-11
110029,4247,H5N1 (HPAI non. Plt),,2/12/2022,8/04/2023,Resolved,1,,Lamoille County,Birds,Domestic,No,44.594,-72.618,domestic,FALSE,POINT (-72.61962890625 44.59046718130884),2022-12-02
98109,4247,empty strain - H5N1 (HPAI non. Plt),,23/02/2022,30/06/2022,Resolved,1,,Washington County,Anas rubripes,Wild,No,44.687,-67.483,wild,FALSE,POINT (-67.47802734375 44.68427737181224),2022-02-23
102115,4247,empty strain - H5N1 (HPAI non. Plt),,15/03/2022,26/08/2022,Resolved,1,,Washington County,Birds,Domestic,No,44.703,-67.487,domestic,FALSE,POINT (-67.489013671875 44.69989765840319),2022-03-15
109160,4247,H5N1 (HPAI non. Plt),,11/11/2022,20/03/2023,Resolved,1,,Washington County,Birds,Domestic,No,44.714,-67.464,domestic,FALSE,POINT (-67.467041015625 44.71551373202135),2022-11-11
101870,4247,empty strain - H5N1 (HPAI non. Plt),,7/04/2022,30/06/2022,Resolved,1,,Franklin County,Haliaeetus leucocephalus,Wild,No,44.808,-73.091,wild,FALSE,POINT (-73.092041015625 44.809121700077355),2022-04-07
147243,4247,H5N1 (HPAI non. Plt),,18/12/2024,,Continuing,1,,Franklin County,Birds,Domestic,No,44.811,-73.083,domestic,FALSE,POINT (-73.0810546875 44.809121700077355),2024-12-18
102686,4247,empty strain - H5N1 (HPAI non. Plt),,24/04/2022,8/11/2022,Resolved,1,,Oconto County,Birds,Domestic,No,44.885,-87.886,domestic,FALSE,POINT (-87.890625 44.887012479812995),2022-04-24
128771,4247,H5N1 (HPAI non. Plt),,2/12/2023,10/04/2024,Resolved,1,,Orleans County,Birds,Domestic,No,44.935,-72.211,domestic,FALSE,POINT (-72.213134765625 44.93369638969469),2023-12-02
108629,4247,H5N1 (HPAI non. Plt),,28/10/2022,3/04/2023,Resolved,1,,Marathon County,Birds,Domestic,No,44.957,-89.625,domestic,FALSE,POINT (-89.62646484375 44.957024125121166),2022-10-28
104362,4247,H5N1 (HPAI non. Plt),,8/06/2022,30/06/2022,Resolved,1,,Alpena County,Agelaius phoeniceus,Wild,No,45.065,-83.459,wild,FALSE,POINT (-83.463134765625 45.06576154770312),2022-06-08
151592,4247,H5N1 (HPAI non. Plt),,12/01/2025,,Continuing,1,,Alpena County,Birds,Domestic,No,45.069,-83.44,domestic,FALSE,POINT (-83.441162109375 45.06576154770312),2025-01-12
103345,4247,empty strain - H5N1 (HPAI non. Plt),,10/05/2022,8/11/2022,Resolved,1,,Marinette County,Birds,Domestic,No,45.1,-87.639,domestic,FALSE,POINT (-87.637939453125 45.0967914639474),2022-05-10
101563,4247,empty strain - H5N1 (HPAI non. Plt),,5/04/2022,12/09/2022,Resolved,1,,Menominee County,Birds,Domestic,No,45.135,-87.632,domestic,FALSE,POINT (-87.626953125 45.135555160125364),2022-04-05
102673,4247,empty strain - H5N1 (HPAI non. Plt),,21/04/2022,23/09/2022,Resolved,1,,Menominee County,Birds,Domestic,No,45.138,-87.631,domestic,FALSE,POINT (-87.626953125 45.135555160125364),2022-04-21
101866,4247,empty strain - H5N1 (HPAI non. Plt),,9/04/2022,16/09/2022,Resolved,1,,Menominee County,Birds,Domestic,No,45.143,-87.612,domestic,FALSE,POINT (-87.615966796875 45.143304739488315),2022-04-09
103873,4247,empty strain - H5N1 (HPAI non. Plt),,9/05/2022,30/06/2022,Resolved,1,,Charlevoix County,Buteo lagopus,Wild,No,45.325,-85.241,wild,FALSE,POINT (-85.242919921875 45.32125436117147),2022-05-09
