outbreakId,reportId,diseaseName,diseaseType,startDate,endDate,status,totalOutbreaks,totalCases,locationName,species,animalCategoryLabel,isClusterLabel,latitude,longitude,animalCategory,isCluster,geometry
109160,4247,H5N1 (HPAI non. Plt),,11/11/2022,20/03/2023,Resolved,1,,Washington County,Birds,Domestic,No,44.714,-67.464,domestic,FALSE,POINT (-67.467041015625 44.71551373202135)
101870,4247,empty strain - H5N1 (HPAI non. Plt),,7/04/2022,30/06/2022,Resolved,1,,Franklin County,Haliaeetus leucocephalus,Wild,No,44.808,-73.091,wild,FALSE,POINT (-73.092041015625 44.809121700077355)
147243,4247,H5N1 (HPAI non. Plt),,18/12/2024,,Continuing,1,,Franklin County,Birds,Domestic,No,44.811,-73.083,domestic,FALSE,POINT (-73.0810546875 44.809121700077355)
102686,4247,empty strain - H5N1 (HPAI non. Plt),,24/04/2022,8/11/2022,Resolved,1,,Oconto County,Birds,Domestic,No,44.885,-87.886,domestic,FALSE,POINT (-87.890625 44.887012479812995)
128771,4247,H5N1 (HPAI non. Plt),,2/12/2023,10/04/2024,Resolved,1,,Orleans County,Birds,Domestic,No,44.935,-72.211,domestic,FALSE,POINT (-72.213134765625 44.93369638969469)
108629,4247,H5N1 (HPAI non. Plt),,28/10/2022,3/04/2023,Resolved,1,,Marathon County,Birds,Domestic,No,44.957,-89.625,domestic,FALSE,POINT (-89.62646484375 44.957024125121166)
104362,4247,H5N1 (HPAI non. Plt),,8/06/2022,30/06/2022,Resolved,1,,Alpena County,Agelaius phoeniceus,Wild,No,45.065,-83.459,wild,FALSE,POINT (-83.463134765625 45.06576154770312)
151592,4247,H5N1 (HPAI non. Plt),,12/01/2025,,Continuing,1,,Alpena County,Birds,Domestic,No,45.069,-83.44,domestic,FALSE,POINT (-83.441162109375 45.06576154770312)
103345,4247,empty strain - H5N1 (HPAI non. Plt),,10/05/2022,8/11/2022,Resolved,1,,Marinette County,Birds,Domestic,No,45.1,-87.639,domestic,FALSE,POINT (-87.637939453125 45.0967914639474)
101563,4247,empty strain - H5N1 (HPAI non. Plt),,5/04/2022,12/09/2022,Resolved,1,,Menominee County,Birds,Domestic,No,45.135,-87.632,domestic,FALSE,POINT (-87.626953125 45.135555160125364)
102673,4247,empty strain - H5N1 (HPAI non. Plt),,21/04/2022,23/09/2022,Resolved,1,,Menominee County,Birds,Domestic,No,45.138,-87.631,domestic,FALSE,POINT (-87.626953125 45.135555160125364)
101866,4247,empty strain - H5N1 (HPAI non. Plt),,9/04/2022,16/09/2022,Resolved,1,,Menominee County,Birds,Domestic,No,45.143,-87.612,domestic,FALSE,POINT (-87.615966796875 45.143304739488315)
103873,4247,empty strain - H5N1 (HPAI non. Plt),,9/05/2022,30/06/2022,Resolved,1,,Charlevoix County,Buteo lagopus,Wild,No,45.325,-85.241,wild,FALSE,POINT (-85.242919921875 45.32125436117147)
